round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc,fed_f1,fed_auroc,fed_auprc_lift,fed_f1_best,fed_ece,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
30.0,0.15996993614175106,0.05058188388350791,40.15616,40.15616,0.0,0.5297451297819796,0.11481085163970539,0.27549236388491116,0.2911477878059949,0.6896020219535368,2.4285945773326656,0.3269604308201803,0.3675779325091127,0.2303843609823386,0.656875212117108,0.21125976595205212,1.8548476755198071,0.20450951154489178,0.27638945787245667,0.5340011715888977,0.41585867927907083,0.27300494197583525,0.11389601892395189,0.0,0.0,,
31.0,0.1548473450378564,0.050287591825292,40.15616,40.15616,0.0,0.5332091722283105,0.11481085163970539,0.29116969685159766,0.3032353503286097,0.7039171817854636,2.580315156266965,0.34123912102982284,0.37013702974911783,0.23192590381998304,0.656875212117108,0.21125976595205212,1.8548476755198071,0.20450951154489178,0.27638945787245667,0.5340011715888977,0.41585867927907083,0.27300494197583525,0.11389601892395189,0.0,0.0,,
32.0,0.15062352331525716,0.06541721084509042,40.15616,40.15616,0.0,0.5350078994342239,0.11481085163970539,0.3042965791733954,0.31445477073348505,0.7150767946156459,2.7085780824680827,0.35361030812720134,0.3664946715870549,0.22853324654133716,0.656875212117108,0.21125976595205212,1.8548476755198071,0.20450951154489178,0.27638945787245667,0.5340011715888977,0.41585867927907083,0.27300494197583525,0.11389601892395189,0.0,0.0,,
33.0,0.1624382752965563,0.06663490575866718,43.80672,43.80672,0.9971592150692714,0.5250139884365101,0.11481085163970539,0.25731869936970947,0.2839595616582429,0.6788488210679409,2.2562561746007277,0.31558699430266535,0.3725693246514184,0.23522920773506867,0.6565178413798494,0.21154389835997595,1.857342340483589,0.2045002711006687,0.27592425608656446,0.5351657271385193,0.4167577473666937,0.2737175310673459,0.11389601892395189,0.006889281154631267,1.32860227918718,0.005128440717190449,0.008388294633039528
34.0,0.1607097749277559,0.05538904415939777,43.80672,43.80672,0.0,0.5222050177861154,0.11481085163970539,0.27748257323366293,0.29861222282839656,0.6944730094104279,2.4501088905872814,0.3288003977206037,0.36640782303024344,0.22970524790844607,0.6565178413798494,0.21154389835997595,1.857342340483589,0.2045002711006687,0.27592425608656446,0.5351657271385193,0.4167577473666937,0.2737175310673459,0.11389601892395189,0.0,0.0,,
35.0,0.15392931388273084,0.04851729564694994,43.80672,43.80672,0.0,0.5409427353702031,0.11481085163970539,0.2927398016074417,0.29983200879547633,0.7083152123008378,2.59178666711187,0.3428160270919678,0.37577257740168923,0.23587055125625853,0.6565178413798494,0.21154389835997595,1.857342340483589,0.2045002711006687,0.27592425608656446,0.5351657271385193,0.4167577473666937,0.2737175310673459,0.11389601892395189,0.0,0.0,,
36.0,0.14920832015139784,0.058420241775217305,43.80672,43.80672,0.0,0.5330682019271341,0.11481085163970539,0.3121026713817027,0.32042691272140916,0.7211901038072019,2.7762782773691637,0.3543224611813187,0.36596301758159244,0.22763148809481812,0.6565178413798494,0.21154389835997595,1.857342340483589,0.2045002711006687,0.27592425608656446,0.5351657271385193,0.4167577473666937,0.2737175310673459,0.11389601892395189,0.0,0.0,,
37.0,0.16333898759402193,0.0795849902183744,47.45728,47.45728,0.9971592150692714,0.5313393702709314,0.11481085163970539,0.2603918694108028,0.2787403950072479,0.6803886232961206,2.283538154182539,0.320700058970522,0.3773817893940948,0.23876963129995446,0.6540154681530305,0.20781948640464765,1.8246422339257375,0.20462046204620463,0.2752263374485597,0.5358041524887085,0.41564208938392816,0.2729106935590267,0.11389601892395189,0.006829740908644957,1.386796117760241,0.004681189975631397,0.008691059193797441
38.0,0.1610810309729025,0.05988499143521743,47.45728,47.45728,0.0,0.5321334992660451,0.11481085163970539,0.2869775132433501,0.2908097351779816,0.6994558095538449,2.5312185845090207,0.33538499606340244,0.3749038529938564,0.23568012657317777,0.6540154681530305,0.20781948640464765,1.8246422339257375,0.20462046204620463,0.2752263374485597,0.5358041524887085,0.41564208938392816,0.2729106935590267,0.11389601892395189,0.0,0.0,,
39.0,0.15444759966706786,0.05545377227448528,47.45728,47.45728,0.0,0.5279984186720184,0.11481085163970539,0.3003228675592252,0.306724202359675,0.7100797838325853,2.663557142777335,0.3468856459419989,0.37064758477267196,0.23199364687002477,0.6540154681530305,0.20781948640464765,1.8246422339257375,0.20462046204620463,0.2752263374485597,0.5358041524887085,0.41564208938392816,0.2729106935590267,0.11389601892395189,0.0,0.0,,
