round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc,fed_prevalence,fed_auprc_lift,fed_auroc,fed_ece,fed_f1_best,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6500638768009643,0.3614025623496999,26.9406225,186.70896,1.0,0.21273937251782066,0.23327799547954955,0.11246066708621771,2.0863261630187453,0.669459998823226,0.34224734125580314,0.30279205084887006,0.28442563681559196,0.49857848615785894,0.6630369176257502,0.21344895484937976,1.8740686186046513,0.2702702702702703,0.27639866617265657,0.4852622151374817,0.3410014243199023,0.2137427459965604,0.11389601892395189,0.0012100950345850466,0.4264511902565573,0.0004990995259504925,0.003585945754643505,0.0009052464157048712
52.0,0.647481635591223,0.3477622735302611,27.46887,190.36992,1.0,0.21346663255848536,0.2336114607584735,0.11246066708621771,2.0894739453306403,0.6695274536010793,0.34330959763399005,0.30255867032474687,0.2835773558181729,0.5067832262130408,0.6630612133643228,0.21365855992025473,1.8759089381597618,0.27152504220596513,0.27632229362333166,0.4861729145050049,0.3420742007175956,0.21447727983689985,0.11389601892395189,0.001216941961941687,0.4392993366764131,0.0005410676779547244,0.003508018836680174,0.0006100891684617033
53.0,0.6514551903661862,0.32556122683800254,27.9971175,194.03088,1.0,0.21326209879770763,0.23407724763030754,0.11246066708621771,2.093839407084334,0.6700459687968451,0.34310774547760026,0.3043497072288186,0.2834103411959837,0.506662008496408,0.6630479611432831,0.21388507324081707,1.8778977111011022,0.2731474996498109,0.2762621898531046,0.4866544008255005,0.3417763540401175,0.21430528381005662,0.11389601892395189,0.0009011451072676299,0.3348772055878726,0.0004280253097101474,0.0025276518118476313,0.0006872069944607027
54.0,0.6517104120623293,0.3193480572432913,28.525365,197.69184,1.0,0.2122579552537025,0.23420212296089357,0.11246066708621771,2.0936792183688846,0.6699134445917702,0.341558498093979,0.3051298288096143,0.2838866093093929,0.5058448257481548,0.6633179751469654,0.21397332532569036,1.8786725589465938,0.2736248236953456,0.27610619469026554,0.4886445999145508,0.3404182048373022,0.2133185127071521,0.11389601892395189,0.0010437136438575913,0.3983252035422993,0.0005059113087231101,0.002920824385090451,0.0007082740835935498
55.0,0.6497854219745475,0.35727108550696307,29.0536125,201.3528,1.0,0.21135612310344243,0.23462515362703856,0.11246066708621771,2.0975459261655502,0.67000286664263,0.34023563479189983,0.304615447723238,0.28365787080125776,0.5052208097570718,0.6634514134673386,0.21377414757291693,1.8769237905993312,0.2707498568975386,0.2773796051804351,0.4856817424297333,0.33906355632853513,0.2124090211030245,0.11389601892395189,0.0009484676810611936,0.37347361698630266,0.0004277195425795412,0.002790448171010357,0.0008261517357057727
56.0,0.654525372890721,0.40890812429908313,29.58186,205.01376,1.0,0.2113941930179362,0.2344453679667471,0.11246066708621771,2.095537563721657,0.6700609837143385,0.340330025269559,0.30447905595414837,0.28338493137454096,0.5065723635814262,0.6633010835849206,0.21322932138039702,1.8721402503345594,0.2713770728190339,0.2782067247820672,0.4831337630748749,0.3391537969196333,0.21246662264403088,0.11389601892395189,0.0009188597083237041,0.37088483372644987,0.00040261551606833026,0.0027669777815800775,0.0008783961784751481
57.0,0.6486238850338479,0.36791952266873346,30.1101075,208.67472,1.0,0.2115105472284624,0.23535936164787033,0.11246066708621771,2.1042376213498226,0.6702993227304657,0.340526795981814,0.30564412368029814,0.28416923741979583,0.4998772183703954,0.6629889159728368,0.21315892439432446,1.8715221691519366,0.27134233975280253,0.27701597685243423,0.48470935225486755,0.33937058768758865,0.21261640925953662,0.11389601892395189,0.0008662037575748069,0.3581828324286107,0.00039488518944032956,0.0025754818218787236,0.0007178867101989565
58.0,0.648869889651351,0.341807424741321,30.638355,212.33568,1.0,0.20968922831413675,0.23599994383916606,0.11246066708621771,2.1092946423085657,0.670527119697012,0.3379088697906951,0.3049625906048402,0.28404714964286915,0.4977796076715479,0.6629756010045383,0.21325524328303813,1.8723678430360957,0.2722375891687291,0.2782185820322498,0.4847676455974579,0.33667935512600344,0.21085086956761817,0.11389601892395189,0.0007952971441140919,0.3363041079355753,0.00034700493471467154,0.0024355536806650075,0.0007562154838013745
59.0,0.6481161624558441,0.35632330657280964,31.1666025,215.99664,1.0,0.21067380009813674,0.23619315318093007,0.11246066708621771,2.108876886025471,0.6707798892156605,0.33947186382209593,0.3049282650196058,0.28454770621834796,0.5002009254063802,0.6628978069531895,0.21340040276913486,1.8736423343437651,0.2709714615162871,0.27777072489526466,0.48517629504203796,0.338241004227701,0.21187556585165251,0.11389601892395189,0.0007113024281117063,0.3083870386808485,0.00032839542819399284,0.002122400391335721,0.001040431725215964
60.0,0.6500780840768333,0.3517644289561446,31.69485,219.6576,1.0,0.2079555439302993,0.2356730798750892,0.11246066708621771,2.1037984430224763,0.6710859627789421,0.335424244479564,0.3059840578812274,0.2847744653286284,0.5011798882236863,0.6628101364833192,0.21302125091407426,1.8703134045124796,0.26953298739807263,0.277841855696527,0.48307377099990845,0.3341823306334589,0.20913689726249785,0.11389601892395189,0.0007455694244247596,0.3297389491881404,0.0003338727146992976,0.002278242241001436,0.0009449161852422941
